flight_id,route,date,aircraft,capacity,base_price
FL25726,CHI-MIA,2023-01-02,B737,150,251.42
FL25727,LAX-SF,2023-04-08,A320,220,237.76
FL25728,LAX-SF,2023-01-08,A321,180,266.97
FL25729,NYC-CHI,2023-09-17,A321,220,314.59
FL25730,LAX-SF,2023-03-08,A321,180,284.15
FL25731,NYC-LAX,2023-03-16,B737,150,341.03
FL25732,NYC-BOS,2023-04-26,B737,180,287.67
FL25733,NYC-CHI,2023-08-15,A320,150,339.98
FL25734,LAX-SF,2023-09-29,A321,180,258.42
FL25735,NYC-CHI,2023-12-24,A321,220,258.76
FL25736,NYC-LAX,2023-10-10,B737,220,522.66
FL25737,NYC-CHI,2023-01-04,B737,220,355.29
FL25738,NYC-CHI,2023-12-26,A320,180,383.86
FL25739,LAX-SF,2023-07-27,A321,180,266.06
FL25740,CHI-MIA,2023-06-13,A320,220,214.24
FL25741,NYC-BOS,2023-08-26,A320,220,235.42
FL25742,LAX-SF,2023-08-30,A321,180,270.58
FL25743,NYC-CHI,2023-05-13,A321,220,287.63
FL25744,CHI-MIA,2023-10-16,A320,220,187.53
FL25745,NYC-LAX,2023-06-15,A321,150,466.2
FL25746,NYC-LAX,2023-12-24,B737,220,368.64
FL25747,LAX-SF,2023-12-08,A321,150,255.01
FL25748,LAX-SF,2023-05-04,A320,180,221.43
FL25749,CHI-MIA,2023-12-04,A320,150,233.81
FL25750,LAX-SF,2023-09-15,A321,180,270.46
FL25751,NYC-BOS,2023-10-29,A320,150,282.02
FL25752,NYC-BOS,2023-05-16,A321,150,241.82
FL25753,LAX-SF,2023-05-12,A321,150,276.01
FL25754,CHI-MIA,2023-08-19,B737,180,280.38
FL25755,LAX-SF,2023-04-06,A321,150,234.44
FL25756,NYC-BOS,2023-05-25,B737,220,263.58
FL25757,NYC-LAX,2023-05-19,A321,150,408.75
FL25758,NYC-CHI,2023-08-09,A320,180,349.67
FL25759,LAX-SF,2023-10-07,A320,180,302.32
FL25760,NYC-CHI,2023-07-29,B737,180,301.3
FL25761,LAX-SF,2023-11-28,B737,220,210.94
FL25762,LAX-SF,2023-07-10,A321,180,235.79
FL25763,LAX-SF,2023-05-21,A320,180,219.31
FL25764,NYC-CHI,2023-07-11,B737,150,270.63
FL25765,NYC-LAX,2023-09-07,A321,150,374.53
FL25766,NYC-BOS,2023-11-21,A321,220,221.39
FL25767,NYC-LAX,2023-12-25,A320,180,373.99
FL25768,NYC-BOS,2023-06-30,B737,180,188.99
FL25769,CHI-MIA,2023-07-18,B737,150,288.74
FL25770,CHI-MIA,2023-05-27,B737,180,258.93
FL25771,NYC-CHI,2023-04-21,B737,150,323.37
FL25772,CHI-MIA,2023-02-25,A320,180,302.17
FL25773,NYC-CHI,2023-01-24,A320,220,258.28
FL25774,CHI-MIA,2023-07-08,A321,150,235.63
FL25775,NYC-LAX,2023-12-16,A320,180,381.68
FL25776,LAX-SF,2023-11-16,A320,180,170.47
FL25777,CHI-MIA,2023-03-14,A321,150,222.63
FL25778,NYC-LAX,2023-11-12,A321,180,496.51
FL25779,NYC-LAX,2023-10-21,A321,150,354.43
FL25780,LAX-SF,2023-03-26,A321,150,300.48
FL25781,NYC-CHI,2023-06-06,A321,150,278.16
FL25782,LAX-SF,2023-06-23,B737,180,235.03
FL25783,NYC-CHI,2023-04-02,A321,180,339.82
FL25784,NYC-CHI,2023-04-23,A321,180,350.74
FL25785,LAX-SF,2023-09-28,A321,180,344.64
FL25786,LAX-SF,2023-07-09,A320,180,287.28
FL25787,CHI-MIA,2023-07-10,A321,180,253.2
FL25788,NYC-CHI,2023-11-05,B737,150,305.66
FL25789,NYC-CHI,2023-11-11,A321,180,297.56
FL25790,NYC-BOS,2023-03-14,A321,220,247.77
FL25791,NYC-CHI,2023-03-19,A320,180,311.16
FL25792,LAX-SF,2023-02-08,B737,220,250.57
FL25793,NYC-BOS,2023-09-13,A321,150,208.82
FL25794,NYC-CHI,2023-06-19,A321,220,348.26
FL25795,LAX-SF,2023-02-01,A321,180,261.74
FL25796,NYC-LAX,2023-07-17,B737,220,375.29
FL25797,CHI-MIA,2023-06-25,A320,180,251.98
FL25798,NYC-BOS,2023-02-08,A321,220,264.73
FL25799,LAX-SF,2023-11-21,B737,180,281.8
FL25800,NYC-LAX,2023-03-08,A321,150,397.64
FL25801,NYC-CHI,2023-10-27,B737,150,240.6
FL25802,LAX-SF,2023-07-06,A320,220,220.21
FL25803,LAX-SF,2023-12-02,A321,150,226.29
FL25804,NYC-BOS,2023-10-12,A321,150,230.03
FL25805,NYC-CHI,2023-05-20,A321,150,290.82
FL25806,NYC-BOS,2023-09-21,A321,150,253.42
FL25807,NYC-BOS,2023-03-15,A321,150,204.49
FL25808,LAX-SF,2023-09-16,A320,150,198.53
FL25809,LAX-SF,2023-10-05,A321,180,287.49
FL25810,CHI-MIA,2023-01-24,A320,220,226.73
FL25811,NYC-BOS,2023-12-26,B737,220,207.85
FL25812,LAX-SF,2023-04-27,B737,150,228.54
FL25813,NYC-CHI,2023-03-13,B737,150,299.01
FL25814,NYC-BOS,2023-07-20,A321,150,243.06
FL25815,NYC-BOS,2023-05-30,B737,180,300.94
FL25816,NYC-CHI,2023-08-15,A321,150,260.42
FL25817,LAX-SF,2023-01-25,B737,180,258.08
FL25818,CHI-MIA,2023-08-19,B737,220,291.52
FL25819,CHI-MIA,2023-09-07,A321,150,246.87
FL25820,NYC-CHI,2023-11-08,A321,220,267.09
FL25821,NYC-CHI,2023-07-22,B737,220,299.29
FL25822,CHI-MIA,2023-09-11,B737,180,239.29
FL25823,NYC-BOS,2023-01-12,B737,180,268.83
FL25824,NYC-CHI,2023-01-07,A321,180,315.06
FL25825,NYC-CHI,2023-09-02,A321,150,344.3
FL25826,NYC-CHI,2023-09-15,B737,220,313.61
FL25827,LAX-SF,2023-11-07,A320,180,258.32
FL25828,NYC-BOS,2023-12-27,A320,220,266.69
FL25829,NYC-LAX,2023-10-18,A321,150,289.5
FL25830,CHI-MIA,2023-07-06,B737,220,233.56
FL25831,LAX-SF,2023-04-26,B737,150,268.96
FL25832,LAX-SF,2023-01-14,A320,220,264.86
FL25833,NYC-LAX,2023-07-05,B737,150,445.7
FL25834,CHI-MIA,2023-08-16,B737,180,280.63
FL25835,CHI-MIA,2023-09-08,A320,150,205.27
FL25836,NYC-LAX,2023-03-22,A321,220,463.76
FL25837,NYC-CHI,2023-10-01,A321,150,265.8
FL25838,NYC-LAX,2023-01-20,A320,150,358.26
FL25839,NYC-LAX,2023-04-20,A320,150,381.31
FL25840,LAX-SF,2023-01-30,B737,150,262.09
FL25841,NYC-CHI,2023-04-13,A320,150,279.3
FL25842,NYC-CHI,2023-02-15,B737,150,308.64
FL25843,NYC-CHI,2023-11-16,B737,150,254.21
FL25844,LAX-SF,2023-06-28,B737,220,261.65
FL25845,LAX-SF,2023-11-05,A321,220,271.96
FL25846,NYC-CHI,2023-03-30,A320,220,336.5
FL25847,CHI-MIA,2023-07-16,A320,220,258.42
FL25848,CHI-MIA,2023-09-02,B737,150,216.55
FL25849,NYC-LAX,2023-02-03,B737,220,442.86
FL25850,NYC-LAX,2023-06-13,A320,180,435.54
FL25851,NYC-LAX,2023-08-23,A321,220,374.32
FL25852,NYC-BOS,2023-03-07,B737,150,297.67
FL25853,NYC-CHI,2023-04-26,B737,220,237.25
FL25854,CHI-MIA,2023-11-03,A320,220,295.5
FL25855,NYC-BOS,2023-07-18,B737,180,282.65
FL25856,LAX-SF,2023-07-26,B737,150,263.99
FL25857,LAX-SF,2023-08-08,B737,150,271.69
FL25858,LAX-SF,2023-10-03,A320,150,320.73
FL25859,CHI-MIA,2023-11-01,A320,220,258.49
FL25860,NYC-LAX,2023-08-19,A321,150,283.1
FL25861,NYC-BOS,2023-05-02,A321,150,208.06
FL25862,CHI-MIA,2023-01-02,B737,180,227.2
FL25863,CHI-MIA,2023-02-22,B737,220,266.17
FL25864,NYC-CHI,2023-09-19,A321,150,349.06
FL25865,NYC-BOS,2023-10-09,A321,220,199.91
FL25866,NYC-CHI,2023-05-04,A321,220,345.15
FL25867,NYC-BOS,2023-08-23,B737,150,288.89
FL25868,NYC-LAX,2023-06-05,B737,220,339.87
FL25869,CHI-MIA,2023-01-13,B737,150,248.98
FL25870,NYC-BOS,2023-12-21,B737,180,162.92
FL25871,NYC-CHI,2023-08-26,A321,180,328.65
FL25872,NYC-LAX,2023-07-03,B737,180,435.4
FL25873,NYC-BOS,2023-11-20,A321,220,289.35
FL25874,NYC-LAX,2023-01-27,A321,220,380.58
FL25875,LAX-SF,2023-03-20,A321,220,264.33
FL25876,LAX-SF,2023-10-30,A321,220,252.92
FL25877,NYC-CHI,2023-03-29,A320,150,288.86
FL25878,CHI-MIA,2023-04-26,B737,220,194.17
FL25879,CHI-MIA,2023-03-07,A321,220,254.52
FL25880,LAX-SF,2023-10-04,B737,150,253.61
FL25881,NYC-BOS,2023-05-02,A320,150,231.91
FL25882,CHI-MIA,2023-10-25,A320,220,266.81
FL25883,CHI-MIA,2023-03-07,A320,180,216.84
FL25884,NYC-LAX,2023-08-26,A320,180,420.6
FL25885,NYC-CHI,2023-10-02,A321,150,305.28
FL25886,NYC-BOS,2023-10-02,B737,180,280.16
FL25887,NYC-CHI,2023-10-26,A320,220,248.27
FL25888,NYC-LAX,2023-10-13,A321,220,335.52
FL25889,LAX-SF,2023-07-17,A321,180,233.53
FL25890,NYC-BOS,2023-07-22,A321,150,268.55
FL25891,NYC-LAX,2023-08-05,A320,220,422.16
FL25892,NYC-CHI,2023-11-30,B737,220,300.66
FL25893,CHI-MIA,2023-10-16,B737,150,266.41
FL25894,NYC-LAX,2023-01-10,B737,180,378.91
FL25895,NYC-LAX,2023-09-20,A321,220,389.18
FL25896,CHI-MIA,2023-01-05,A320,150,299.28
FL25897,LAX-SF,2023-12-21,A320,220,271.55
FL25898,NYC-LAX,2023-01-10,A321,220,375.17
FL25899,LAX-SF,2023-09-13,B737,150,297.31
FL25900,NYC-LAX,2023-01-15,B737,220,375.1
FL25901,NYC-LAX,2023-12-19,A321,150,389.42
FL25902,NYC-BOS,2023-10-15,B737,220,269.42
FL25903,NYC-BOS,2023-07-23,A320,150,246.3
FL25904,NYC-LAX,2023-05-10,A321,180,317.02
FL25905,LAX-SF,2023-09-02,A321,150,232.54
FL25906,NYC-BOS,2023-09-10,A321,220,301.86
FL25907,NYC-CHI,2023-06-11,A321,180,283.04
FL25908,NYC-CHI,2023-07-01,B737,180,272.43
FL25909,CHI-MIA,2023-02-22,A321,180,224.4
FL25910,LAX-SF,2023-08-25,A320,150,217.1
FL25911,NYC-CHI,2023-05-18,A321,180,244.94
FL25912,LAX-SF,2023-04-29,A321,220,270.24
FL25913,CHI-MIA,2023-02-07,B737,220,249.1
FL25914,CHI-MIA,2023-11-09,A320,180,265.47
FL25915,NYC-BOS,2023-12-04,A320,150,252.44
FL25916,CHI-MIA,2023-03-06,A320,220,287.42
FL25917,NYC-LAX,2023-10-12,A321,180,372.25
FL25918,NYC-BOS,2023-08-14,A321,220,216.14
FL25919,NYC-LAX,2023-04-12,B737,220,464.92
FL25920,LAX-SF,2023-06-07,A320,180,276.98
FL25921,NYC-BOS,2023-10-08,B737,180,223.14
FL25922,NYC-BOS,2023-10-25,A321,150,262.27
FL25923,CHI-MIA,2023-06-28,B737,180,246.85
FL25924,NYC-LAX,2023-06-05,B737,220,399.57
FL25925,CHI-MIA,2023-09-09,A321,220,262.12
FL25926,NYC-CHI,2023-10-18,A320,180,291.17
FL25927,NYC-BOS,2023-11-25,B737,150,252.08
FL25928,NYC-CHI,2023-09-02,B737,180,302.31
FL25929,NYC-BOS,2023-10-16,B737,220,263.94
FL25930,NYC-BOS,2023-05-15,B737,220,238.3
FL25931,NYC-CHI,2023-07-29,A320,180,373.14
FL25932,NYC-CHI,2023-01-31,B737,180,272.97
FL25933,NYC-LAX,2023-10-07,A321,180,433.69
FL25934,NYC-BOS,2023-07-28,A321,180,206.75
FL25935,CHI-MIA,2023-01-05,A321,180,263.45
FL25936,NYC-BOS,2023-11-24,B737,220,244.26
FL25937,NYC-CHI,2023-06-01,A321,220,287.43
FL25938,CHI-MIA,2023-05-14,B737,220,283.13
FL25939,LAX-SF,2023-01-20,B737,180,269.31
FL25940,NYC-CHI,2023-12-18,A320,150,296.72
FL25941,NYC-CHI,2023-08-07,A320,220,263.5
FL25942,NYC-BOS,2023-02-08,A321,150,260.28
FL25943,NYC-CHI,2023-09-30,A320,180,309.13
FL25944,NYC-CHI,2023-12-07,A321,180,294.3
FL25945,NYC-BOS,2023-09-10,A320,180,294.0
FL25946,NYC-CHI,2023-10-20,A320,220,312.81
FL25947,LAX-SF,2023-08-20,A321,220,207.24
FL25948,NYC-BOS,2023-02-13,A321,180,269.37
FL25949,LAX-SF,2023-07-13,A321,220,229.95
FL25950,NYC-LAX,2023-09-22,A320,220,374.55
FL25951,CHI-MIA,2023-08-01,A321,150,274.46
FL25952,LAX-SF,2023-06-07,B737,150,276.78
FL25953,CHI-MIA,2023-03-14,A321,150,270.81
FL25954,CHI-MIA,2023-04-21,B737,220,223.42
FL25955,NYC-CHI,2023-05-16,A321,150,270.7
FL25956,NYC-BOS,2023-01-07,A321,150,234.37
FL25957,NYC-BOS,2023-07-21,B737,180,203.19
FL25958,NYC-BOS,2023-03-13,A320,220,250.72
FL25959,NYC-CHI,2023-10-09,B737,150,318.09
FL25960,NYC-BOS,2023-11-21,B737,220,247.7
FL25961,CHI-MIA,2023-09-14,B737,180,216.94
FL25962,LAX-SF,2023-04-25,B737,220,271.49
FL25963,NYC-LAX,2023-01-08,A321,180,341.11
FL25964,NYC-CHI,2023-10-16,B737,180,206.43
FL25965,CHI-MIA,2023-01-26,A320,150,261.1
FL25966,NYC-LAX,2023-05-21,B737,220,392.1
FL25967,NYC-CHI,2023-12-06,B737,220,249.81
FL25968,CHI-MIA,2023-03-24,A320,150,269.11
FL25969,CHI-MIA,2023-01-19,B737,150,228.91
FL25970,NYC-CHI,2023-06-29,A321,220,280.2
FL25971,CHI-MIA,2023-10-27,A320,180,202.68
FL25972,NYC-BOS,2023-03-03,A320,180,264.03
FL25973,LAX-SF,2023-08-06,B737,220,246.97
FL25974,NYC-LAX,2023-04-20,B737,220,387.15
FL25975,NYC-LAX,2023-07-23,A321,220,507.29
FL25976,CHI-MIA,2023-07-03,A321,180,281.34
FL25977,LAX-SF,2023-06-21,A321,180,251.48
FL25978,CHI-MIA,2023-01-01,A320,150,170.84
FL25979,NYC-BOS,2023-05-21,A320,220,232.02
FL25980,CHI-MIA,2023-06-13,A320,150,313.01
FL25981,CHI-MIA,2023-10-13,A320,220,255.33
FL25982,LAX-SF,2023-11-20,A320,220,188.51
FL25983,LAX-SF,2023-01-03,B737,180,232.85
FL25984,LAX-SF,2023-05-16,B737,220,315.79
FL25985,NYC-CHI,2023-12-26,B737,150,329.81
FL25986,NYC-LAX,2023-06-22,A320,180,365.14
FL25987,NYC-LAX,2023-07-25,B737,180,430.75
FL25988,NYC-LAX,2023-01-22,A320,150,299.83
FL25989,NYC-BOS,2023-03-08,A320,150,243.0
FL25990,NYC-BOS,2023-06-28,A321,180,259.49
FL25991,LAX-SF,2023-03-23,B737,150,206.96
FL25992,NYC-LAX,2023-06-27,A320,220,405.91
FL25993,NYC-LAX,2023-10-21,A320,150,356.88
FL25994,NYC-LAX,2023-07-28,B737,220,449.18
FL25995,CHI-MIA,2023-10-10,A321,180,254.23
FL25996,NYC-LAX,2023-02-05,A321,180,404.69
FL25997,NYC-LAX,2023-09-20,A320,180,499.97
FL25998,NYC-CHI,2023-09-21,A321,150,288.95
FL25999,NYC-CHI,2023-08-12,B737,180,308.66
FL26000,NYC-BOS,2023-09-11,A321,220,269.57
FL26001,NYC-BOS,2023-09-26,A320,180,264.45
FL26002,NYC-CHI,2023-12-04,A321,180,284.06
FL26003,CHI-MIA,2023-11-10,A321,180,248.52
FL26004,NYC-CHI,2023-09-07,A321,150,307.04
FL26005,NYC-CHI,2023-02-25,A321,180,240.34
FL26006,NYC-LAX,2023-06-25,A320,180,389.34
FL26007,NYC-CHI,2023-06-16,A321,220,309.74
FL26008,NYC-CHI,2023-05-17,B737,220,257.8
FL26009,LAX-SF,2023-05-12,A321,180,261.98
FL26010,LAX-SF,2023-09-11,A320,150,257.68
FL26011,NYC-BOS,2023-12-19,B737,220,235.96
FL26012,CHI-MIA,2023-12-04,A320,150,295.19
FL26013,CHI-MIA,2023-04-27,B737,150,253.99
FL26014,LAX-SF,2023-10-25,B737,180,284.19
FL26015,NYC-CHI,2023-05-17,A321,150,299.25
FL26016,CHI-MIA,2023-03-28,A320,180,228.61
FL26017,LAX-SF,2023-11-08,B737,220,222.37
FL26018,NYC-BOS,2023-02-22,B737,150,269.8
FL26019,NYC-CHI,2023-04-15,A321,220,291.86
FL26020,NYC-LAX,2023-03-28,A320,220,350.54
FL26021,NYC-LAX,2023-03-08,B737,180,377.79
FL26022,NYC-LAX,2023-12-24,A320,180,430.09
FL26023,CHI-MIA,2023-01-04,B737,150,246.29
FL26024,CHI-MIA,2023-04-07,A321,150,264.66
FL26025,CHI-MIA,2023-09-07,B737,150,219.74
FL26026,NYC-BOS,2023-08-05,B737,220,250.96
FL26027,LAX-SF,2023-08-14,A321,150,189.86
FL26028,CHI-MIA,2023-07-24,B737,220,242.04
FL26029,NYC-CHI,2023-06-04,B737,220,273.42
FL26030,NYC-CHI,2023-06-21,A320,220,322.43
FL26031,NYC-CHI,2023-08-22,A321,150,262.03
FL26032,NYC-CHI,2023-08-08,B737,220,347.06
FL26033,LAX-SF,2023-12-22,B737,150,278.29
FL26034,CHI-MIA,2023-07-11,B737,150,233.06
FL26035,NYC-LAX,2023-02-09,A321,220,348.89
FL26036,NYC-CHI,2023-04-16,A320,180,265.96
FL26037,CHI-MIA,2023-08-02,B737,150,281.0
FL26038,CHI-MIA,2023-03-19,B737,180,207.15
FL26039,NYC-CHI,2023-12-11,A320,220,336.23
FL26040,NYC-CHI,2023-11-16,A321,220,271.55
FL26041,NYC-LAX,2023-06-25,A321,220,342.93
FL26042,NYC-CHI,2023-10-07,B737,150,332.72
FL26043,NYC-BOS,2023-07-11,A320,220,231.65
FL26044,NYC-CHI,2023-05-12,B737,180,319.46
FL26045,NYC-BOS,2023-07-31,A320,150,275.7
FL26046,LAX-SF,2023-01-27,B737,150,220.36
FL26047,NYC-BOS,2023-05-02,A321,150,277.43
FL26048,NYC-BOS,2023-06-30,A321,180,244.53
FL26049,NYC-BOS,2023-08-25,A321,220,248.19
FL26050,NYC-CHI,2023-11-17,A320,150,256.4
FL26051,CHI-MIA,2023-04-19,A320,220,268.84
FL26052,CHI-MIA,2023-10-14,A320,150,237.27
FL26053,LAX-SF,2023-12-02,B737,150,246.4
FL26054,LAX-SF,2023-09-06,A321,150,299.75
FL26055,LAX-SF,2023-11-11,A320,150,246.36
FL26056,NYC-LAX,2023-12-25,A320,220,288.13
FL26057,NYC-BOS,2023-03-01,B737,150,243.9
FL26058,CHI-MIA,2023-08-18,A321,150,212.93
FL26059,NYC-CHI,2023-03-04,B737,220,339.31
FL26060,NYC-LAX,2023-12-03,B737,150,508.56
FL26061,LAX-SF,2023-08-19,B737,180,257.33
FL26062,NYC-LAX,2023-11-29,A321,220,510.04
FL26063,CHI-MIA,2023-10-25,A321,180,239.4
FL26064,LAX-SF,2023-01-02,B737,180,265.41
FL26065,NYC-BOS,2023-09-05,A321,220,243.17
FL26066,CHI-MIA,2023-02-19,B737,220,210.39
FL26067,NYC-CHI,2023-01-10,A321,180,314.68
FL26068,NYC-CHI,2023-08-08,A321,220,287.23
FL26069,NYC-CHI,2023-09-30,A320,220,246.15
FL26070,CHI-MIA,2023-10-05,B737,220,280.35
FL26071,LAX-SF,2023-07-16,A320,220,243.19
FL26072,LAX-SF,2023-09-28,A321,150,235.11
FL26073,LAX-SF,2023-04-01,A320,180,259.65
FL26074,LAX-SF,2023-07-24,A320,220,263.96
FL26075,CHI-MIA,2023-11-10,A321,220,229.63
FL26076,NYC-BOS,2023-07-24,A320,220,253.83
FL26077,LAX-SF,2023-03-29,A320,220,209.07
FL26078,NYC-CHI,2023-12-20,A320,220,257.21
FL26079,NYC-BOS,2023-03-24,B737,220,277.01
FL26080,LAX-SF,2023-09-24,A321,150,185.16
FL26081,NYC-LAX,2023-02-18,A321,150,367.33
FL26082,LAX-SF,2023-05-10,B737,180,234.62
FL26083,NYC-CHI,2023-01-16,A321,220,335.81
FL26084,NYC-CHI,2023-11-29,A321,220,284.35
FL26085,NYC-CHI,2023-02-07,B737,220,309.08
FL26086,LAX-SF,2023-09-07,A321,180,249.8
FL26087,CHI-MIA,2023-01-13,B737,220,224.95
FL26088,CHI-MIA,2023-12-08,B737,150,240.69
FL26089,CHI-MIA,2023-12-18,A321,150,229.76
FL26090,NYC-LAX,2023-02-26,A320,150,361.71
FL26091,NYC-LAX,2023-02-23,A321,180,429.29
FL26092,NYC-LAX,2023-05-20,B737,180,344.33
FL26093,NYC-CHI,2023-04-07,B737,150,351.04
FL26094,NYC-BOS,2023-12-27,B737,180,260.73
FL26095,LAX-SF,2023-08-05,B737,180,215.55
FL26096,NYC-LAX,2023-05-24,B737,220,435.91
FL26097,CHI-MIA,2023-04-10,B737,150,228.96
FL26098,CHI-MIA,2023-04-22,A320,150,254.13
FL26099,NYC-LAX,2023-05-08,B737,220,400.87
FL26100,NYC-CHI,2023-01-01,B737,150,317.92
FL26101,NYC-CHI,2023-07-24,A320,180,279.95
FL26102,CHI-MIA,2023-05-10,B737,180,231.71
FL26103,NYC-LAX,2023-05-09,A320,150,401.41
FL26104,NYC-BOS,2023-02-20,A320,150,301.95
FL26105,LAX-SF,2023-04-07,A321,180,227.18
FL26106,CHI-MIA,2023-05-19,B737,220,208.65
FL26107,LAX-SF,2023-10-26,B737,220,213.16
FL26108,LAX-SF,2023-11-15,B737,180,231.97
FL26109,NYC-BOS,2023-01-11,A320,150,283.46
FL26110,NYC-LAX,2023-04-26,A321,220,442.76
FL26111,LAX-SF,2023-02-01,B737,150,274.66
FL26112,NYC-CHI,2023-06-24,A321,180,295.19
FL26113,NYC-CHI,2023-02-08,B737,180,309.3
FL26114,NYC-BOS,2023-02-21,B737,220,290.97
FL26115,NYC-BOS,2023-03-08,A321,180,277.97
FL26116,CHI-MIA,2023-12-04,B737,180,203.56
FL26117,NYC-CHI,2023-09-09,A320,180,323.43
FL26118,LAX-SF,2023-04-18,B737,220,279.78
FL26119,NYC-CHI,2023-03-11,A321,220,302.66
FL26120,NYC-CHI,2023-04-20,A321,220,354.15
FL26121,NYC-LAX,2023-02-03,B737,150,404.88
FL26122,NYC-CHI,2023-03-24,A320,180,315.56
FL26123,NYC-CHI,2023-10-23,B737,180,292.54
FL26124,NYC-LAX,2023-06-29,B737,150,350.92
FL26125,NYC-BOS,2023-02-05,B737,180,196.23
FL26126,NYC-LAX,2023-06-08,A321,150,303.7
FL26127,NYC-CHI,2023-06-03,A320,150,319.28
FL26128,LAX-SF,2023-01-22,A321,220,284.49
FL26129,NYC-LAX,2023-07-04,A320,150,360.88
FL26130,CHI-MIA,2023-09-24,B737,220,313.93
FL26131,CHI-MIA,2023-11-24,B737,220,278.5
FL26132,CHI-MIA,2023-10-03,A321,220,281.99
FL26133,NYC-BOS,2023-12-08,B737,180,235.05
FL26134,NYC-BOS,2023-08-22,A321,150,268.55
FL26135,NYC-BOS,2023-03-05,B737,220,216.12
FL26136,CHI-MIA,2023-07-08,B737,220,218.54
FL26137,NYC-LAX,2023-02-18,A320,150,457.15
FL26138,LAX-SF,2023-05-14,A320,150,231.22
FL26139,CHI-MIA,2023-10-17,A321,150,225.42
FL26140,LAX-SF,2023-07-09,B737,150,298.2
FL26141,NYC-BOS,2023-08-20,A320,150,294.18
FL26142,CHI-MIA,2023-05-27,B737,180,265.46
FL26143,NYC-BOS,2023-07-07,A320,180,269.72
FL26144,LAX-SF,2023-10-06,B737,220,241.87
FL26145,NYC-BOS,2023-05-08,B737,150,188.9
FL26146,NYC-CHI,2023-08-10,A320,180,267.58
FL26147,NYC-BOS,2023-11-05,A321,220,191.2
FL26148,LAX-SF,2023-01-09,B737,150,311.76
FL26149,NYC-BOS,2023-03-14,B737,150,215.57
FL26150,LAX-SF,2023-05-15,A321,220,239.74
FL26151,NYC-BOS,2023-03-20,A321,220,275.13
FL26152,LAX-SF,2023-05-29,B737,180,303.84
FL26153,NYC-BOS,2023-03-19,B737,150,251.87
FL26154,NYC-CHI,2023-07-22,A320,220,268.18
FL26155,NYC-BOS,2023-05-25,B737,220,201.81
FL26156,CHI-MIA,2023-05-05,A320,150,253.51
FL26157,LAX-SF,2023-01-01,A320,150,172.17
FL26158,LAX-SF,2023-10-30,B737,220,280.16
FL26159,LAX-SF,2023-12-11,A320,150,273.88
FL26160,NYC-LAX,2023-05-13,A321,180,397.72
FL26161,NYC-LAX,2023-01-31,B737,220,457.54
FL26162,LAX-SF,2023-09-26,B737,150,220.61
FL26163,LAX-SF,2023-10-07,A320,180,295.67
FL26164,NYC-BOS,2023-07-27,A321,180,279.06
FL26165,NYC-CHI,2023-06-24,B737,180,326.34
FL26166,NYC-LAX,2023-02-04,A320,180,394.95
FL26167,LAX-SF,2023-03-16,A321,180,238.03
FL26168,LAX-SF,2023-01-18,A320,150,241.8
FL26169,LAX-SF,2023-06-08,B737,220,260.63
FL26170,CHI-MIA,2023-06-28,A320,220,239.23
FL26171,CHI-MIA,2023-04-13,B737,180,236.1
FL26172,LAX-SF,2023-03-22,A320,180,259.91
FL26173,NYC-CHI,2023-05-15,A321,150,307.46
FL26174,NYC-BOS,2023-08-27,B737,180,241.52
FL26175,LAX-SF,2023-08-18,B737,180,268.93
FL26176,CHI-MIA,2023-12-22,A321,220,259.99
FL26177,LAX-SF,2023-10-28,A320,150,274.14
FL26178,NYC-CHI,2023-12-28,B737,220,270.07
FL26179,LAX-SF,2023-11-29,A320,150,319.7
FL26180,NYC-BOS,2023-07-19,A320,150,253.68
FL26181,NYC-CHI,2023-04-29,A320,220,278.74
FL26182,CHI-MIA,2023-11-18,A321,220,253.69
FL26183,NYC-LAX,2023-11-12,B737,220,430.86
FL26184,NYC-CHI,2023-05-07,A320,220,295.17
FL26185,NYC-LAX,2023-03-03,A320,150,344.44
FL26186,LAX-SF,2023-04-27,B737,180,252.83
FL26187,NYC-BOS,2023-07-04,A320,180,226.76
FL26188,NYC-BOS,2023-07-24,A320,220,200.32
FL26189,CHI-MIA,2023-09-11,B737,220,261.02
FL26190,NYC-CHI,2023-10-03,A320,150,298.63
FL26191,CHI-MIA,2023-03-10,B737,220,252.5
FL26192,CHI-MIA,2023-08-08,A320,180,231.61
FL26193,NYC-BOS,2023-03-13,B737,220,239.43
FL26194,NYC-CHI,2023-02-07,B737,220,328.52
FL26195,NYC-CHI,2023-05-28,B737,220,296.05
FL26196,LAX-SF,2023-09-29,A321,150,198.0
FL26197,NYC-BOS,2023-06-29,A321,150,278.26
FL26198,CHI-MIA,2023-09-17,A321,180,268.23
FL26199,LAX-SF,2023-11-26,A321,180,275.77
FL26200,NYC-CHI,2023-07-20,A321,150,218.09
FL26201,CHI-MIA,2023-02-14,B737,150,269.7
FL26202,LAX-SF,2023-04-08,A321,150,229.39
FL26203,LAX-SF,2023-05-24,A321,180,236.19
FL26204,NYC-BOS,2023-08-04,A320,220,231.37
FL26205,CHI-MIA,2023-10-23,A320,150,295.53
FL26206,LAX-SF,2023-12-22,A320,220,198.47
FL26207,CHI-MIA,2023-06-12,B737,180,166.03
FL26208,NYC-CHI,2023-04-08,A320,220,271.93
FL26209,LAX-SF,2023-01-19,A321,180,223.4
FL26210,NYC-BOS,2023-01-01,A320,180,237.6
